account_number,prop_state,prop_zip,unpaid_balance,interest_rate,loan_type,origination_date,ltv,unique_id,prepayment_score,refinance_score,purchase_score,heloc_score,borrower_persona,new_product_description_refi,new_pi_savings_mo_refi,new_cashout_refi,new_product_description_co,new_pi_savings_mo_co,new_cashout_co,new_product_description_pf,new_pi_savings_mo_pf,new_cashout_pf,new_product_description_pc,new_pi_savings_mo_pc,new_cashout_pc
1448968972,AL,36330,150000,3,C,10/31/2019,80,3390,300,500,900,100,Investor,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969004,AZ,85123,100000,3,C,10/30/2019,60,3391,200,500,600,500,Downsizer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969012,IL,60106,100000,3,C,10/31/2019,60,3392,500,700,300,800,Refinancer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969038,GA,31323,50000,4,C,10/30/2019,20,3393,0,700,500,300,Downsizer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969053,GA,30083,50000,3,C,10/25/2019,80,3394,100,200,300,400,Upgrader,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969087,TN,37931,150000,3,C,10/31/2019,60,3395,400,500,200,700,Refinancer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969095,VA,24184,100000,3,C,10/29/2019,40,3396,0,500,300,100,Investor,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969103,OR,97739,150000,3,C,10/30/2019,60,3397,400,0,400,200,Refinancer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,0,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969111,TX,76367,100000,3,C,10/31/2019,80,3398,200,0,0,100,Investor,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969152,GA,30310,150000,3,C,10/25/2019,60,3399,100,900,300,0,Downsizer,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969178,AZ,85027,100000,3,C,10/31/2019,40,3400,400,200,400,200,Refinancer,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969202,MI,48327,200000,3,C,10/30/2019,60,3401,0,0,300,700,Conservative,30 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448969228,AR,72732,400000,4,C,10/25/2019,40,3402,500,900,900,700,Refinancer,30 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,150,-1,30 YR FIXED CONFORMING,450,-1
1448969244,KY,40515,100000,3,C,10/30/2019,60,3403,900,600,100,100,Refinancer,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,350,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969251,IL,60481,100000,3,C,10/30/2019,60,3404,700,800,100,500,Refinancer,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,250,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969269,WA,98275,150000,3,C,10/28/2019,60,3405,800,600,100,600,Investor,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969277,UT,84642,50000,2,C,10/30/2019,40,3406,500,100,200,100,Downsizer,20 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,50,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969285,MS,39437,50000,2,C,10/31/2019,40,3407,500,0,900,600,Downsizer,20 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969327,CO,80501,400000,2,C,10/30/2019,40,3408,100,700,100,600,Refinancer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,150000,30 YR FIXED FHA,500,-1,30 YR FIXED CONFORMING,500,-1
1448969343,CO,80130,250000,3,C,10/30/2019,40,3409,600,500,200,900,Conservative,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,450,100000,30 YR FIXED FHA,-1,100000,30 YR FIXED CONFORMING,250,100000
1448969350,OK,73020,100000,2,C,10/31/2019,40,3410,200,800,0,0,Conservative,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,0,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969376,MA,1129,100000,2,C,10/31/2019,60,3411,600,100,400,100,Downsizer,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,250,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969384,CT,6514,100000,2,C,10/30/2019,60,3412,600,600,500,800,Investor,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,300,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969392,NC,27889,100000,2,C,10/31/2019,60,3413,500,300,400,800,Refinancer,20 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969400,MD,20853,0,2,C,10/28/2019,0,3414,900,700,300,200,Refinancer,10 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969418,WA,98225,100000,2,C,10/30/2019,20,3415,300,700,700,500,Investor,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969426,VA,20121,100000,2,C,10/29/2019,40,3416,500,900,0,100,Conservative,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,100,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969442,NJ,8527,100000,4,C,10/30/2019,60,3417,600,600,900,700,Refinancer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969467,MI,48827,100000,3,C,10/30/2019,40,3418,0,200,400,100,Downsizer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969475,AZ,85033,100000,3,C,10/30/2019,60,3419,200,600,700,0,Downsizer,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,0,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969483,AR,72632,100000,3,C,10/30/2019,60,3420,0,100,500,700,Downsizer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969509,CA,92397,200000,3,C,10/30/2019,60,3421,600,500,0,100,Conservative,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448969525,RI,2919,200000,3,C,10/30/2019,60,3422,700,100,900,200,Refinancer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448969558,FL,33185,200000,4,C,10/25/2019,40,3423,900,700,600,300,Conservative,30 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448969582,MS,38732,100000,3,C,10/31/2019,40,3424,800,300,900,600,Downsizer,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,100,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969632,MA,1510,100000,3,C,10/31/2019,20,3425,500,200,400,200,Refinancer,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969640,OH,45040,100000,4,C,10/30/2019,60,3426,100,800,300,400,Investor,20 YR FIXED CONFORMING,250,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969657,NV,89815,150000,3,C,10/31/2019,60,3427,400,800,300,400,Refinancer,20 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969665,FL,32765,300000,3,C,10/30/2019,60,3428,500,200,100,400,Refinancer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,500,50000,30 YR FIXED CONFORMING,500,50000
1448969673,UT,84088,200000,2,C,10/30/2019,60,3429,500,200,600,600,Investor,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,50,150000
1448969681,SC,29414,300000,3,C,10/30/2019,60,3430,900,500,200,800,Conservative,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,450,50000,30 YR FIXED CONFORMING,500,50000
1448969699,LA,70508,150000,2,C,10/30/2019,60,3431,100,500,800,500,Upgrader,20 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969707,NC,28443,200000,3,C,10/31/2019,80,3432,700,600,300,100,Upgrader,30 YR FIXED FHA,-1,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448969723,NV,89406,100000,3,C,10/31/2019,80,3433,700,300,0,800,Investor,30 YR FIXED FHA,-1,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969731,GA,30132,100000,4,C,10/30/2019,80,3434,100,800,500,300,Upgrader,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969749,MA,1027,150000,3,C,10/30/2019,60,3435,100,800,800,800,Investor,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969756,MO,63026,150000,3,C,10/31/2019,60,3436,600,900,300,100,Investor,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969764,FL,33445,50000,3,C,10/31/2019,40,3437,100,600,900,0,Investor,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448969780,MD,21230,150000,3,C,10/31/2019,60,3438,600,700,300,400,Investor,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,400,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969848,PA,15136,150000,2,C,10/31/2019,40,3439,800,300,200,0,Upgrader,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,150,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969855,WA,98155,350000,2,C,10/31/2019,40,3440,600,700,900,600,Downsizer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,450,150000,30 YR FIXED FHA,500,-1,30 YR FIXED CONFORMING,500,-1
1448969863,OK,73120,150000,2,C,10/31/2019,60,3441,800,100,0,900,Conservative,20 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969871,MI,48393,200000,2,C,10/30/2019,60,3442,900,400,700,900,Investor,20 YR FIXED CONFORMING,350,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,0,150000
1448969889,CA,92656,550000,3,C,9/30/2019,60,3443,400,100,800,700,Downsizer,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,500,100000,30 YR FIXED FHA,500,-1,30 YR FIXED CONFORMING,500,-1
1448969897,MI,48116,200000,2,C,10/31/2019,60,3444,800,600,700,600,Downsizer,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,0,150000
1448969905,CO,80220,200000,2,C,10/28/2019,60,3445,800,100,300,200,Upgrader,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,0,150000
1448969921,FL,32034,300000,2,C,10/31/2019,40,3446,300,700,300,200,Conservative,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,450,100000,30 YR FIXED FHA,350,50000,30 YR FIXED CONFORMING,500,50000
1448969947,PA,19014,200000,2,C,10/31/2019,60,3447,500,400,700,200,Downsizer,20 YR FIXED CONFORMING,400,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448969954,OH,43338,150000,2,C,10/31/2019,60,3448,800,0,500,400,Investor,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,350,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448969970,WA,98362,200000,3,C,10/31/2019,80,3449,900,300,300,300,Conservative,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448970028,CT,6830,350000,3,C,10/31/2019,40,3450,200,600,600,800,Investor,30 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,0,30 YR FIXED CONFORMING,100,0
1448970044,AR,72223,450000,3,C,10/30/2019,60,3451,700,300,100,700,Refinancer,30 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,250,0,30 YR FIXED FHA,300,-1,30 YR FIXED CONFORMING,500,-1
1448970069,CA,92260,150000,4,C,10/31/2019,40,3452,600,400,400,200,Downsizer,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448970077,GA,30034,100000,3,C,10/31/2019,60,3453,900,0,300,700,Refinancer,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,350,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970085,NC,28110,150000,3,C,10/31/2019,60,3454,0,100,100,300,Refinancer,20 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448970093,IN,46982,100000,3,C,10/31/2019,60,3455,900,500,400,500,Conservative,20 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,100,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970101,VT,5656,100000,3,C,10/30/2019,60,3456,400,800,300,800,Investor,20 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970119,AZ,85383,150000,3,C,10/31/2019,60,3457,700,400,300,800,Upgrader,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,0,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448970127,GA,30041,200000,3,C,10/31/2019,60,3458,900,900,0,700,Downsizer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,250,150000
1448970135,GA,30518,100000,3,C,10/31/2019,40,3459,300,700,500,800,Refinancer,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,200,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970143,FL,32967,50000,3,C,11/6/2019,20,3460,700,200,900,200,Upgrader,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970150,MN,56025,100000,3,C,10/31/2019,60,3461,300,100,500,300,Conservative,20 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970192,CA,94080,150000,3,C,10/31/2019,0,3462,300,100,0,500,Investor,20 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448970200,CA,93033,200000,3,C,10/31/2019,40,3463,200,800,400,600,Upgrader,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,350,50000,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448970218,NJ,7869,450000,3,C,10/31/2019,60,3464,900,700,100,800,Downsizer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,500,-1,30 YR FIXED CONFORMING,500,-1
1448970226,CA,92626,400000,3,C,11/1/2019,40,3465,500,0,700,900,Upgrader,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,200000,30 YR FIXED FHA,500,-1,30 YR FIXED CONFORMING,500,-1
1448970234,MI,49670,300000,3,C,10/29/2019,60,3466,400,600,200,700,Downsizer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,500,50000,30 YR FIXED CONFORMING,500,50000
1448970259,MS,38852,350000,3,C,11/5/2019,60,3467,500,800,200,200,Investor,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,500,-1,30 YR FIXED CONFORMING,500,-1
1448970275,AR,72212,300000,3,C,11/6/2019,40,3468,800,500,700,900,Investor,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,100000,30 YR FIXED FHA,500,50000,30 YR FIXED CONFORMING,500,50000
1448970291,TN,37166,300000,3,C,10/31/2019,60,3469,500,900,800,0,Refinancer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,500,50000,30 YR FIXED CONFORMING,500,50000
1448970309,CA,91601,350000,2,C,11/5/2019,40,3470,600,900,100,800,Investor,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,250,200000,30 YR FIXED FHA,500,0,30 YR FIXED CONFORMING,500,0
1448970325,CA,92883,250000,2,C,11/6/2019,40,3471,800,200,900,300,Refinancer,20 YR FIXED CONFORMING,450,-1,30 YR FIXED CONFORMING,400,100000,30 YR FIXED FHA,50,100000,30 YR FIXED CONFORMING,350,100000
1448970333,AL,36530,100000,2,C,10/31/2019,20,3472,500,900,800,300,Upgrader,20 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,-1,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970341,OH,44139,200000,2,C,10/31/2019,60,3473,300,300,400,700,Upgrader,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448970366,RI,2895,100000,2,C,10/31/2019,60,3474,100,100,100,700,Conservative,20 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970374,PA,19053,100000,2,C,10/31/2019,40,3475,200,400,0,300,Refinancer,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,100,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970382,AR,71913,250000,2,C,11/1/2019,60,3476,500,100,100,600,Conservative,20 YR FIXED CONFORMING,400,-1,,,,30 YR FIXED FHA,-1,100000,30 YR FIXED CONFORMING,250,100000
1448970390,CA,95831,150000,2,C,10/31/2019,20,3477,800,800,800,0,Conservative,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,-1,200000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448970408,CA,91752,300000,2,C,10/31/2019,60,3478,500,500,100,900,Downsizer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,400,50000,30 YR FIXED CONFORMING,500,50000
1448970424,NJ,7438,200000,3,C,11/6/2019,60,3479,800,700,900,600,Conservative,20 YR FIXED CONFORMING,400,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448970457,SC,29640,100000,2,C,11/6/2019,60,3480,400,500,800,500,Investor,20 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970481,SC,29414,150000,3,C,11/1/2019,60,3481,100,100,200,0,Investor,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,400,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448970499,AL,35761,100000,3,C,11/6/2019,80,3482,700,300,500,100,Refinancer,15 YR FIXED FHA,150,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970507,MN,55417,100000,3,C,11/6/2019,20,3483,300,100,500,800,Conservative,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970515,MN,55130,150000,4,C,10/31/2019,60,3484,0,600,0,800,Conservative,30 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448970523,CA,92240,50000,3,C,10/31/2019,20,3485,600,300,0,700,Refinancer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970556,CA,95348,150000,3,C,10/31/2019,60,3486,500,200,300,600,Refinancer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448970572,AZ,85212,200000,3,C,10/31/2019,60,3487,400,300,400,800,Downsizer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448970580,OR,97219,300000,3,C,11/1/2019,60,3488,400,600,700,200,Conservative,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,0,0,30 YR FIXED FHA,-1,50000,30 YR FIXED CONFORMING,-1,50000
1448970598,TX,75067,150000,4,C,10/31/2019,60,3489,400,700,800,200,Upgrader,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448970606,CA,95838,150000,3,C,11/6/2019,40,3490,0,800,600,400,Conservative,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448970622,IL,60403,150000,3,C,11/4/2019,60,3491,100,400,0,100,Investor,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,0,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448970648,NC,28110,100000,3,C,10/31/2019,60,3492,300,600,500,600,Downsizer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970655,NC,28791,100000,3,C,10/31/2019,40,3493,700,900,700,300,Investor,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970663,NC,27610,100000,3,C,11/6/2019,80,3494,0,700,900,600,Investor,30 YR FIXED FHA,-1,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970705,PA,19063,100000,3,C,11/4/2019,20,3495,400,100,800,600,Conservative,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970739,OH,44281,300000,3,C,10/31/2019,80,3496,0,200,800,500,Downsizer,30 YR FIXED FHA,-1,-1,,,,30 YR FIXED FHA,-1,50000,30 YR FIXED CONFORMING,-1,50000
1448970747,MD,20744,200000,3,C,10/31/2019,60,3497,800,800,900,200,Upgrader,30 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,50,0,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448970762,AZ,85017,100000,3,C,11/6/2019,40,3498,700,900,400,900,Upgrader,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970770,GA,30083,100000,3,C,11/4/2019,80,3499,500,200,800,300,Investor,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970796,GA,30022,100000,3,C,11/6/2019,40,3500,300,300,100,400,Refinancer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970804,GA,30043,100000,3,C,11/1/2019,40,3501,0,800,800,900,Refinancer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970812,AZ,85040,100000,3,C,11/4/2019,60,3502,400,800,200,800,Conservative,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,0,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970820,AZ,85033,100000,3,C,10/31/2019,60,3503,900,600,100,0,Refinancer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448970846,CO,81521,150000,3,C,11/4/2019,40,3504,200,400,600,500,Investor,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,100,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448970887,AZ,86303,350000,3,C,10/30/2019,60,3505,0,800,100,400,Refinancer,30 YR FIXED CONFORMING,250,-1,,,,30 YR FIXED FHA,-1,0,30 YR FIXED CONFORMING,150,0
1448970911,CA,93023,350000,3,C,11/1/2019,0,3506,400,100,400,800,Investor,30 YR FIXED CONFORMING,400,-1,,,,30 YR FIXED FHA,-1,0,30 YR FIXED CONFORMING,250,0
1448970937,AZ,85233,200000,3,C,11/5/2019,60,3507,500,600,0,600,Refinancer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448970945,CA,95747,350000,3,C,11/1/2019,60,3508,500,200,200,900,Upgrader,30 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,0,50000,30 YR FIXED FHA,-1,0,30 YR FIXED CONFORMING,200,0
